,GFC Proxy-Daily
2007-06-15,2.8781530707716225
2007-06-16,2.8759571382420748
2007-06-17,2.8748447005027034
2007-06-18,2.8818504777378298
2007-06-19,2.8746413820528445
2007-06-20,2.8789569593669313
2007-06-21,2.8604439723115167
2007-06-22,2.8417947213068415
2007-06-23,2.840507048325846
2007-06-24,2.8398508442139687
2007-06-25,2.819038179460749
2007-06-26,2.8088713143961748
2007-06-27,2.7893767026519947
2007-06-28,2.8248854644322496
2007-06-29,2.841821352717917
2007-06-30,2.840464882888973
2007-07-01,2.8388881351341624
2007-07-02,2.8647731472664706
2007-07-03,2.910763906290161
2007-07-04,2.9319817654960367
2007-07-05,2.9251909895743045
2007-07-06,2.948061173707235
2007-07-07,2.9475485922140403
2007-07-08,2.9463587212265625
2007-07-09,2.9768362761281115
2007-07-10,2.9373202837740906
2007-07-11,2.927507225893065
2007-07-12,2.9943435601645763
2007-07-13,3.018898717087674
2007-07-14,3.018104749469627
2007-07-15,3.0165087957697883
2007-07-16,3.006228475108486
2007-07-17,2.9933824330270804
2007-07-18,2.9659018596350477
2007-07-19,3.011438642120952
2007-07-20,2.981673958336242
2007-07-21,2.9806206670459665
2007-07-22,2.9790974077567918
2007-07-23,3.0108530077553834
2007-07-24,2.943367583476697
2007-07-25,2.9162564536365756
2007-07-26,2.8021240926465842
2007-07-27,2.7403243218041973
2007-07-28,2.7387998812827252
2007-07-29,2.7378066731391777
2007-07-30,2.7551437552001716
2007-07-31,2.81059140165032
2007-08-01,2.727553248375618
2007-08-02,2.7580069200113013
2007-08-03,2.7044578234833545
2007-08-04,2.7032604785998062
2007-08-05,2.702197677326049
2007-08-06,2.660590925872252
2007-08-07,2.7003758611455813
2007-08-08,2.7906541222730756
2007-08-09,2.696564139703101
2007-08-10,2.587166819019962
2007-08-11,2.5859464475292873
2007-08-12,2.585113736959913
2007-08-13,2.6459857680991035
2007-08-14,2.5907066743498697
2007-08-15,2.5110161586329935
2007-08-16,2.338475226377296
2007-08-17,2.3997385394839963
2007-08-18,2.3983436898634083
2007-08-19,2.3976874205820367
2007-08-20,2.461468145874657
2007-08-21,2.45919288281566
2007-08-22,2.5531231092570916
2007-08-23,2.5821048844611196
2007-08-24,2.6083046115780615
2007-08-25,2.60710404337963
2007-08-26,2.606052202414943
2007-08-27,2.619917433438944
2007-08-28,2.5465353934303034
2007-08-29,2.5814753778338253
2007-08-30,2.6176217221836757
2007-08-31,2.6945064804097405
2007-09-01,2.6925269643689425
2007-09-02,2.6910127662793086
2007-09-03,2.7035051014653733
2007-09-04,2.72446994837143
2007-09-05,2.6720838885207874
2007-09-06,2.6873316457426735
2007-09-07,2.6080710134367875
2007-09-08,2.607355538982514
2007-09-09,2.6059148192847523
2007-09-10,2.5624898947191594
2007-09-11,2.6178401755487397
2007-09-12,2.6157386810978567
2007-09-13,2.652142871115834
2007-09-14,2.6430174808578215
2007-09-15,2.6418316877871133
2007-09-16,2.640417973130098
2007-09-17,2.5965996748546614
2007-09-18,2.6598823205866986
2007-09-19,2.7726481221638277
2007-09-20,2.750831354769963
2007-09-21,2.7757110771597993
2007-09-22,2.7744579449440674
2007-09-24,2.7809674589277447
2007-09-25,2.750837090372595
2007-09-26,2.7928404018948094
2007-09-27,2.8292230605813877
2007-09-28,2.8281524853216284
2007-09-29,2.8266672433120497
2007-09-30,2.8253012181563997
2007-10-01,2.860599457481003
2007-10-02,2.898914499139497
2007-10-03,2.8892866996014486
2007-10-04,2.891447850634905
2007-10-05,2.9405275039580605
2007-10-06,2.9389843485273817
2007-10-07,2.9378974821509063
2007-10-08,2.93534152739096
2007-10-09,2.9639882688291563
2007-10-10,2.970094195247461
2007-10-11,2.9957278323798677
2007-10-12,2.993753851431207
2007-10-15,2.9837243586852025
2007-10-16,2.939693141672551
2007-10-17,2.962640343550031
2007-10-18,2.937271464597759
2007-10-19,2.883267821575654
2007-10-20,2.8828462312117273
2007-10-21,2.8815233750656115
2007-10-22,2.8187431686483144
2007-10-23,2.888891525053784
2007-10-24,2.864989314689566
2007-10-25,2.9035600631356098
2007-10-26,2.948236907844094
2007-10-27,2.947651850513836
2007-10-28,2.9464348511084526
2007-10-29,2.9875097375273745
2007-10-30,2.9646853025640825
2007-10-31,3.000581227702935
2007-11-01,2.941490535925692
2007-11-02,2.9183957236347573
2007-11-03,2.917952868742108
2007-11-04,2.9168614778460316
2007-11-05,2.8698211458192753
2007-11-06,2.906546885270425
2007-11-07,2.8653722219693574
2007-11-08,2.8189870782599504
2007-11-09,2.759926995641719
2007-11-10,2.758724631762038
2007-11-11,2.7574754381712387
2007-11-12,2.7042433114374607
2007-11-13,2.719206301600535
2007-11-14,2.766419961739952
2007-11-15,2.7088181796927926
2007-11-16,2.6707340107102966
2007-11-17,2.6694118000625617
2007-11-18,2.667989240197768
2007-11-19,2.5748663026127927
2007-11-20,2.5916236554747596
2007-11-21,2.4784688148125285
2007-11-22,2.47595780465603
2007-11-23,2.5315546187561213
2007-11-24,2.5307384074132124
2007-11-25,2.529560519116606
2007-11-26,2.522436522974244
2007-11-27,2.4978087810014573
2007-11-28,2.595246386899793
2007-11-29,2.6363208869388792
2007-11-30,2.6877805559781973
2007-12-01,2.6866240159712578
2007-12-02,2.685469666089588
2007-12-03,2.6670496089785884
2007-12-04,2.6296649454663
2007-12-05,2.7121420932818947
2007-12-06,2.739972222038343
2007-12-07,2.763391533514912
2007-12-08,2.762797316608087
2007-12-09,2.761314085069439
2007-12-10,2.778598744465646
2007-12-11,2.758222664054259
2007-12-12,2.7578817475919406
2007-12-13,2.6717000701511653
2007-12-14,2.655177627057983
2007-12-15,2.6536757349410114
2007-12-16,2.652851698171644
2007-12-17,2.550059408613848
2007-12-18,2.5600462404010083
2007-12-19,2.5494812965886915
2007-12-20,2.5675015909943486
2007-12-21,2.6347056108131577
2007-12-24,2.660226349362049
2007-12-25,2.6604774263918296
2007-12-26,2.667839158684354
2007-12-27,2.6687377323431454
2007-12-28,2.6664337728930234
2007-12-29,2.6652336630455666
2007-12-30,2.663494950684918
2007-12-31,2.654581044882388
2008-01-01,2.6524234462861407
2008-01-02,2.61060534880357
2008-01-03,2.5822430338278464
2008-01-04,2.5070688895995645
2008-01-05,2.5074647225695306
2008-01-06,2.506933109940901
2008-01-07,2.4686810456105075
2008-01-08,2.4771551217128707
2008-01-09,2.4435467214718507
2008-01-10,2.4108802574022654
2008-01-11,2.3728001521787405
2008-01-12,2.372170853977855
2008-01-13,2.370566831125325
2008-01-14,2.39479385757836
2008-01-15,2.2780161465745046
2008-01-16,2.1651731057240164
2008-01-17,2.1181827052123623
2008-01-18,2.08416765686561
2008-01-19,2.082797578600533
2008-01-20,2.0790016449988444
2008-01-21,1.8259780010887867
2008-01-22,1.8170783134970914
2008-01-23,1.760985914658274
2008-01-24,1.9482234859119856
2008-01-25,1.9938985311632524
2008-01-26,1.9929312310597933
2008-01-27,1.99290967708809
2008-01-28,1.9319374504132112
2008-01-29,2.0070981149843767
2008-01-30,1.991074228738
2008-01-31,1.9765690972740029
2008-02-01,2.078658635146847
2008-02-02,2.077384751918357
2008-02-03,2.0762135819516576
2008-02-04,2.1166044403483566
2008-02-05,1.9826349392194036
2008-02-06,1.9585691775195975
2008-02-07,1.8984734851766143
2008-02-08,1.8978282789776126
2008-02-09,1.8954270769203643
2008-02-10,1.8935242088698616
2008-02-11,1.8799361952414502
2008-02-12,1.9887417092992856
2008-02-13,2.0278994509438184
2008-02-14,2.0515960873609957
2008-02-15,1.993099346331459
2008-02-16,1.9928758134765021
2008-02-17,1.9920047118670297
2008-02-18,2.0493363868602654
2008-02-19,2.0732967452788653
2008-02-20,2.0412070927885653
2008-02-21,2.0652317509020364
2008-02-22,2.0356611379369145
2008-02-23,2.0351604896852047
2008-02-24,2.033302346074621
2008-02-25,2.0866709275765083
2008-02-26,2.136582704997214
2008-02-27,2.1392592099451564
2008-02-28,2.0936565375506677
2008-02-29,2.0156362836661033
2008-03-01,2.0140596189740028
2008-03-02,2.0118833548444246
2008-03-03,1.945111154091996
2008-03-04,1.8998405046236637
2008-03-05,1.9558915582847896
2008-03-06,1.9056814729820548
2008-03-07,1.8299876715572438
2008-03-08,1.8285051795947376
2008-03-09,1.8269329687310123
2008-03-10,1.7467088453144775
2008-03-11,1.8478977177172535
2008-03-12,1.8832012828686033
2008-03-13,1.8173583842814225
2008-03-14,1.7832523065668098
2008-03-15,1.7813721725648555
2008-03-16,1.7800257781425073
2008-03-17,1.6133467375881387
2008-03-18,1.7259548654911183
2008-03-19,1.6746780115866353
2008-03-20,1.6420564481138724
2008-03-21,1.6500017966208598
2008-03-22,1.6484662514211803
2008-03-23,1.6470772061372092
2008-03-24,1.6857186218010984
2008-03-25,1.7921389393391955
2008-03-26,1.7871441835104809
2008-03-27,1.8176242497760982
2008-03-28,1.8235115737210872
2008-03-29,1.82144086306402
2008-03-30,1.819889010732913
2008-03-31,1.8095062689706034
2008-04-01,1.912372648685096
2008-04-02,1.949916349238775
2008-04-03,1.935122254742632
2008-04-04,1.952233629728061
2008-04-05,1.9518156636042379
2008-04-06,1.950222029054146
2008-04-07,1.9986904150469162
2008-04-08,1.9638382897336706
2008-04-09,1.9408394417541819
2008-04-10,1.9314134839298185
2008-04-11,1.8890531935377783
2008-04-12,1.8879987366213464
2008-04-13,1.8868000098700113
2008-04-14,1.8407882589046232
2008-04-15,1.8741040910219544
2008-04-16,1.9551564142128877
2008-04-17,1.9363897900688571
2008-04-18,2.0043799796727213
2008-04-19,2.0026847526713287
2008-04-20,2.001538115074102
2008-04-21,1.9929399808802133
2008-04-22,1.9686907429644025
2008-04-23,1.9853081474437448
2008-04-24,1.9816717774704975
2008-04-25,2.014174073573242
2008-04-26,2.0134447842534042
2008-04-27,2.011751285004187
2008-04-28,2.031430149994554
2008-04-29,1.9994753936242695
2008-04-30,2.024929018123202
2008-05-01,2.0371042799085313
2008-05-02,2.093597418712485
2008-05-03,2.0923373083613743
2008-05-04,2.0924461638202536
2008-05-05,2.094273855089621
2008-05-06,2.0900444242657534
2008-05-07,2.096470313057643
2008-05-08,2.1044936040062043
2008-05-09,2.064223932726579
2008-05-10,2.0620641121337098
2008-05-11,2.061498172746945
2008-05-12,2.0837349533985
2008-05-13,2.094493369303215
2008-05-14,2.1330810264015696
2008-05-15,2.158537515825133
2008-05-16,2.185750845169723
2008-05-17,2.1841130289472495
2008-05-18,2.18281858037861
2008-05-19,2.2174357197155947
2008-05-20,2.149380447502341
2008-05-21,2.1218688109347745
2008-05-22,2.115670916563904
2008-05-23,2.0551648698908935
2008-05-24,2.053909227602651
2008-05-25,2.0528470407012747
2008-05-26,2.02407867642205
2008-05-27,2.0156873702580866
2008-05-28,2.0453584403491165
2008-05-29,2.0553672662762335
2008-05-30,2.0872663315299715
2008-05-31,2.0861671609725128
2008-06-01,2.084843990353628
2008-06-02,2.0507298623499683
2008-06-03,2.0405212189491975
2008-06-04,1.998649443315724
2008-06-05,2.028958045171116
2008-06-06,1.9640578046513133
2008-06-07,1.9608584505115627
2008-06-08,1.9595319149617758
2008-06-09,1.9236010494103262
2008-06-10,1.861483856698278
2008-06-11,1.800256063489082
2008-06-12,1.8146538337755589
2008-06-13,1.827891228320413
2008-06-14,1.8267287990065775
2008-06-15,1.8254223154467808
2008-06-16,1.8353445921256124
2008-06-17,1.847608831650145
2008-06-18,1.804696377414625
2008-06-19,1.7727757145205314
2008-06-20,1.7052219345612647
2008-06-21,1.7039559975995822
2008-06-22,1.702837529688457
2008-06-23,1.668162869929131
2008-06-24,1.6196573340995504
2008-06-25,1.6693803293945375
2008-06-26,1.5693341689551943
2008-06-27,1.5305672526778384
2008-06-28,1.528392112817872
2008-06-29,1.5271990931609112
2008-06-30,1.5264181888937953
2008-07-01,1.4361332963348483
2008-07-02,1.387960120478227
2008-07-03,1.3616459528228821
2008-07-04,1.32959836877193
2008-07-05,1.328051019065638
2008-07-06,1.3271886858407032
2008-07-07,1.3662272754297684
2008-07-08,1.322598423894859
2008-07-09,1.3657233047412622
2008-07-10,1.3274326535139163
2008-07-11,1.2590964023239561
2008-07-12,1.2578524168179304
2008-07-13,1.2571700115105486
2008-07-14,1.2607561340829267
2008-07-15,1.1458250785350366
2008-07-16,1.1741833917419515
2008-07-17,1.2761306703021245
2008-07-18,1.2933345736304123
2008-07-19,1.292890572766241
2008-07-20,1.2916872012856995
2008-07-21,1.343412698845692
2008-07-22,1.3146587106947365
2008-07-23,1.3766325818260312
2008-07-24,1.3109895655006645
2008-07-25,1.2705491635366561
2008-07-26,1.2691019402538308
2008-07-27,1.2675758533016106
2008-07-28,1.2314639955787274
2008-07-29,1.2414087900376425
2008-07-30,1.3284154681998648
2008-07-31,1.3282009223749893
2008-08-01,1.2656574427052536
2008-08-02,1.264014879358749
2008-08-03,1.2627586404481512
2008-08-04,1.2034231748785775
2008-08-05,1.2545205513900513
2008-08-06,1.3005231730813707
2008-08-07,1.2802655875874573
2008-08-08,1.2734934854837305
2008-08-09,1.2711529730812792
2008-08-10,1.2687205500629704
2008-08-11,1.2942960496640614
2008-08-12,1.2753596482290468
2008-08-13,1.2194974380409331
2008-08-14,1.2435187148193945
2008-08-15,1.2455194058164187
2008-08-16,1.2448642270696118
2008-08-17,1.2437341060694667
2008-08-18,1.2182691833800983
2008-08-19,1.1186725458708036
2008-08-20,1.1549059517997884
2008-08-21,1.1324044797735524
2008-08-22,1.1912458940871709
2008-08-23,1.191692028344206
2008-08-24,1.1904500813413132
2008-08-25,1.1434348880031424
2008-08-26,1.1282049226633457
2008-08-27,1.1476408844456512
2008-08-28,1.2073136098236428
2008-08-29,1.2169281468761788
2008-08-30,1.2149971695082413
2008-08-31,1.2139293557529562
2008-09-01,1.1915107998543892
2008-09-02,1.2010234342255728
2008-09-03,1.1387262917985943
2008-09-04,1.0163457862687755
2008-09-05,0.9051734884928154
2008-09-06,0.9020928962855537
2008-09-07,0.9002885620263652
2008-09-08,1.0177128057400806
2008-09-09,0.8986277089707455
2008-09-10,0.8591077206037302
2008-09-11,0.8203633733537619
2008-09-12,0.8815351681795662
2008-09-13,0.8789427074655032
2008-09-14,0.8775260699691303
2008-09-15,0.691310073151743
2008-09-16,0.553066800073767
2008-09-17,0.41731564267450766
2008-09-18,0.4143643782996054
2008-09-19,0.7890157831895376
2008-09-20,0.7886693351217042
2008-09-21,0.7872260565988106
2008-09-22,0.7395652159599899
2008-09-23,0.6398822670556633
2008-09-24,0.6370792738742558
2008-09-25,0.6988169010025912
2008-09-26,0.6201747410701075
2008-09-27,0.6182819979947443
2008-09-28,0.6191919054043268
2008-09-29,0.3292379594367204
2008-09-30,0.402382024356853
2008-10-01,0.40721097175190135
2008-10-02,0.2827705717892718
2008-10-03,0.2583569645755874
2008-10-06,-0.1357269461269166
2008-10-07,-0.25269017576408226
2008-10-08,-0.5248405092114427
2008-10-09,-0.5771377490397066
2008-10-10,-0.8585974729885963
2008-10-11,-0.8618639713205054
2008-10-12,-0.8629830860979903
2008-10-13,-0.5240182138385663
2008-10-14,-0.35251987594069445
2008-10-15,-0.6912476796687641
2008-10-16,-0.8894752170842474
2008-10-17,-0.8831837133513547
2008-10-18,-0.8862031875375107
2008-10-19,-0.8887152325675557
2008-10-20,-0.7324453168593356
2008-10-21,-0.7636635509936329
2008-10-22,-1.0326510078856508
2008-10-23,-1.1104216065554393
2008-10-24,-1.4202153143771392
2008-10-25,-1.4244744091419874
2008-10-26,-1.4262615178412483
2008-10-27,-1.6068999120205985
2008-10-28,-1.4183452770675284
2008-10-29,-1.186558129756526
2008-10-30,-0.9777079099626358
2008-10-31,-0.8909184763809906
2008-11-01,-0.8844740047156108
2008-11-02,-0.8861068566185205
2008-11-03,-0.7815095402500405
2008-11-04,-0.5829565044587752
2008-11-05,-0.6730843188344428
2008-11-06,-0.9465753607927766
2008-11-07,-0.8750928378183496
2008-11-08,-0.8783055782242183
2008-11-09,-0.878937648295716
2008-11-10,-0.818806216730444
2008-11-11,-1.0210161966752094
2008-11-12,-1.2066064933833438
2008-11-13,-1.1883710215125187
2008-11-14,-1.1902775570648505
2008-11-15,-1.1940641478791756
2008-11-16,-1.194865115025856
2008-11-17,-1.3117086000352718
2008-11-18,-1.3664171388588806
2008-11-19,-1.5324146092807072
2008-11-20,-1.753013221920546
2008-11-21,-1.7422340908248293
2008-11-22,-1.7466740166062982
2008-11-23,-1.7491836652563209
2008-11-24,-1.4644727087605847
2008-11-25,-1.3973409020763696
2008-11-26,-1.3547334137693952
2008-11-27,-1.255678186401237
2008-11-28,-1.229651437316658
2008-11-29,-1.227862203042659
2008-11-30,-1.2298365943050902
2008-12-01,-1.4813142587123513
2008-12-02,-1.4491454653730815
2008-12-03,-1.4232192481016441
2008-12-04,-1.4340507099656474
2008-12-05,-1.5202784364215007
2008-12-08,-1.2729770037352315
2008-12-09,-1.2688181845558768
2008-12-10,-1.203167667320168
2008-12-11,-1.240191433373441
2008-12-12,-1.3215734437785194
2008-12-13,-1.3214729016416062
2008-12-14,-1.3231526094439277
2008-12-15,-1.3020288185557352
2008-12-16,-1.2259158964874455
2008-12-17,-1.2049773001746864
2008-12-18,-1.226102605130003
2008-12-19,-1.260031359388611
2008-12-20,-1.262636392038118
2008-12-21,-1.2633870191127663
2008-12-22,-1.3182415428214251
2008-12-23,-1.320372628067251
2008-12-24,-1.3368057781170302
2008-12-25,-1.3434677218200555
2008-12-26,-1.341245799392347
2008-12-27,-1.3433813383069444
2008-12-28,-1.343584739654353
2008-12-29,-1.3080064038659858
2008-12-30,-1.2398945511364876
2008-12-31,-1.2225380227783833
2009-01-01,-1.221638977249457
2009-01-02,-1.090731230499782
2009-01-03,-1.0904727672989296
2009-01-04,-1.0915392367684496
2009-01-05,-1.0075574478848446
2009-01-06,-0.9429436579776248
2009-01-07,-1.0381416865392583
2009-01-08,-1.0865382300595177
2009-01-09,-1.1316093307126511
2009-01-10,-1.1338664177777145
2009-01-11,-1.1363128476694604
2009-01-12,-1.2123939604811236
2009-01-13,-1.2590386861372405
2009-01-14,-1.420147650583476
2009-01-15,-1.4673895568674267
2009-01-16,-1.4130896635283083
2009-01-17,-1.415943985664315
2009-01-18,-1.4175362564599696
2009-01-19,-1.472966213911878
2009-01-20,-1.6108244294340515
2009-01-21,-1.5888395664933737
2009-01-22,-1.634766979462239
2009-01-23,-1.6676858327331656
2009-01-24,-1.6672805717865569
2009-01-25,-1.6683518744432382
2009-01-26,-1.5585443868609876
2009-01-27,-1.5400485892076479
2009-01-28,-1.4147318486984728
2009-01-29,-1.4950056068674837
2009-01-30,-1.5260531952203138
2009-01-31,-1.5271508491212227
2009-02-01,-1.5286814637380317
2009-02-02,-1.613247942091555
2009-02-03,-1.554842958586156
2009-02-04,-1.4982322035600746
2009-02-05,-1.4948773051636683
2009-02-06,-1.3684457415771647
2009-02-07,-1.3687607824367265
2009-02-08,-1.3701201048222562
2009-02-09,-1.3182606977338953
2009-02-10,-1.4123806230419578
2009-02-11,-1.4270150742473207
2009-02-12,-1.4903255851679453
2009-02-13,-1.4554905128391795
2009-02-14,-1.456066878996044
2009-02-15,-1.4576222075174718
2009-02-16,-1.5112699856764908
2009-02-17,-1.7112123783570685
2009-02-18,-1.7609286884094952
2009-02-19,-1.7386242489461794
2009-02-20,-1.8805472757066133
2009-02-21,-1.8824698940282742
2009-02-22,-1.8834322621227113
2009-02-23,-1.9525671643441005
2009-02-24,-1.9551749629916915
2009-02-25,-1.9729642396079337
2009-02-26,-1.9282159178447353
2009-02-27,-1.984354374881851
2009-02-28,-1.9867599992037444
2009-03-01,-1.987765635824898
2009-03-02,-2.1761419258356005
2009-03-03,-2.231169180987722
2009-03-04,-2.080855274008312
2009-03-05,-2.2290732673939058
2009-03-06,-2.2561518440957444
2009-03-07,-2.25762454496913
2009-03-08,-2.259685062130555
2009-03-09,-2.2996390676691383
2009-03-10,-2.089656340390289
2009-03-11,-2.061144459715703
2009-03-12,-2.0131431585456987
2009-03-13,-1.95457528215397
2009-03-14,-1.9547009481650566
2009-03-15,-1.955844810780232
2009-03-16,-1.8890198617072078
2009-03-17,-1.8760594133384112
2009-03-18,-1.8609884779059618
2009-03-19,-1.7874182957316609
2009-03-20,-1.7963778656331304
2009-03-21,-1.7970815889432246
2009-03-22,-1.7982920775006987
2009-03-23,-1.608857745111728
2009-03-24,-1.6263977197721367
2009-03-25,-1.5755082632126884
2009-03-26,-1.5003753487119873
2009-03-27,-1.5749158286759757
2009-03-28,-1.5753737785050164
2009-03-29,-1.5767729664346535
2009-03-30,-1.7638524507035473
2009-03-31,-1.6739309223468937
2009-04-01,-1.6113777522894757
2009-04-02,-1.4007533342125964
2009-04-03,-1.3819063530498836
2009-04-04,-1.3814282835995624
2009-04-05,-1.3824297761417916
2009-04-06,-1.3893591235681921
2009-04-07,-1.4606692396947218
2009-04-08,-1.4243772166221642
2009-04-09,-1.285699462478358
2009-04-10,-1.2728694557318874
2009-04-11,-1.2730550114559842
2009-04-12,-1.274271793041867
2009-04-13,-1.2604799434922207
2009-04-14,-1.2315714665084432
2009-04-15,-1.2309440984739652
2009-04-16,-1.1510812534900838
2009-04-17,-1.0956298736088708
2009-04-18,-1.0963146865829574
2009-04-19,-1.0988889177486567
2009-04-20,-1.2483852083142308
2009-04-21,-1.2590909534466739
2009-04-22,-1.2054086242532724
2009-04-23,-1.1828844746600897
2009-04-24,-1.106371991947279
2009-04-25,-1.106578836389506
2009-04-26,-1.1074417434589077
2009-04-27,-1.1547763646311158
2009-04-28,-1.218719873294785
2009-04-29,-1.0973612471202794
2009-04-30,-1.0260748757771476
2009-05-01,-1.0177111008321502
2009-05-02,-1.0188334752210175
2009-05-03,-1.020167959338333
2009-05-04,-0.8644305441116351
2009-05-05,-0.8393098558157626
2009-05-06,-0.7596334403069089
2009-05-07,-0.7531244553115438
2009-05-08,-0.6814293736911179
2009-05-09,-0.681437677237912
2009-05-10,-0.6826365669846564
2009-05-11,-0.7472233661844406
2009-05-12,-0.7496161781624335
2009-05-13,-0.8764096931755383
2009-05-14,-0.8877732156212724
2009-05-15,-0.8579471907779478
2009-05-16,-0.8601459298551516
2009-05-17,-0.860984188335501
2009-05-18,-0.7552794905749495
2009-05-19,-0.6679510422704201
2009-05-20,-0.6124014465719523
2009-05-21,-0.7158161747416946
2009-05-22,-0.7078067327224745
2009-05-23,-0.7087750263501992
2009-05-24,-0.7102727909357056
2009-05-25,-0.6991018740856842
2009-05-26,-0.6864095679161216
2009-05-27,-0.6566045833856745
2009-05-28,-0.6541913130835764
2009-05-29,-0.6207787882484155
2009-05-30,-0.6211934402850112
2009-05-31,-0.6226515853462595
2009-06-01,-0.4716347631083896
2009-06-02,-0.4549416089606246
2009-06-03,-0.5443946014260207
2009-06-04,-0.5366755924725002
2009-06-05,-0.5018671896579221
2009-06-06,-0.5034546875190968
2009-06-07,-0.5045495924751836
2009-06-08,-0.562415421466998
2009-06-09,-0.5437965548340208
2009-06-10,-0.48447634144589874
2009-06-11,-0.4553615038066202
2009-06-12,-0.47188826342513934
2009-06-13,-0.47227114030118156
2009-06-14,-0.47347850643388323
2009-06-15,-0.5944624193775714
2009-06-16,-0.6409196665920022
2009-06-17,-0.7394068206316229
2009-06-18,-0.7320024070991769
2009-06-19,-0.6895644460724407
2009-06-20,-0.6909832484461759
2009-06-21,-0.6934371883531844
2009-06-22,-0.8378230430360463
2009-06-23,-0.8622932110341357
2009-06-24,-0.7566095823863921
2009-06-25,-0.7325744437724625
2009-06-26,-0.7184796863898731
2009-06-27,-0.7197582544221279
2009-06-28,-0.7216569030900412
2009-06-29,-0.6754543444445971
2009-06-30,-0.6996013769810391
2009-07-01,-0.6371319039676712
2009-07-02,-0.7359936543217003
2009-07-03,-0.7445875665279597
2009-07-04,-0.7466102473785359
2009-07-05,-0.7476670414317498
2009-07-06,-0.8077040629835279
2009-07-07,-0.838757198993992
2009-07-08,-0.8956785786243362
2009-07-09,-0.8748133152189926
2009-07-10,-0.9216704378287608
2009-07-11,-0.9225417806178041
2009-07-12,-0.9238721706079115
2009-07-13,-0.8681885020249887
2009-07-14,-0.8046252563729597
2009-07-15,-0.6654379405402588
2009-07-16,-0.6426025281768524
2009-07-17,-0.6156714522872171
2009-07-18,-0.6160702432122976
2009-07-19,-0.6178759522260935
2009-07-20,-0.5420954197998112
2009-07-21,-0.5092253741277822
2009-07-22,-0.5192864381878061
2009-07-23,-0.43307736602586805
2009-07-24,-0.4111816012800642
2009-07-25,-0.41149976836168833
2009-07-26,-0.4127971552726197
2009-07-27,-0.3809418331602353
2009-07-28,-0.42756780598236727
2009-07-29,-0.4407347556841917
2009-07-30,-0.34210425453884247
2009-07-31,-0.3164438926803364
2009-08-01,-0.317629037778556
2009-08-02,-0.3189668815775198
2009-08-03,-0.2241923319018259
2009-08-04,-0.21994215910015225
2009-08-05,-0.23640390322488708
2009-08-06,-0.2271254724812092
2009-08-07,-0.19299346122951225
2009-08-08,-0.19418302848836297
2009-08-09,-0.1954246480388902
2009-08-10,-0.19217392431942193
2009-08-11,-0.2572414854452684
2009-08-12,-0.2294084787723158
2009-08-13,-0.16660348928089316
2009-08-14,-0.1942585242798703
2009-08-15,-0.19553281882286616
2009-08-16,-0.19666838391467306
2009-08-17,-0.3317916605895327
2009-08-18,-0.2908471466558608
2009-08-19,-0.30077851586114196
2009-08-20,-0.2276074223137561
2009-08-21,-0.14291848107564475
2009-08-22,-0.1433983813594586
2009-08-23,-0.14482890353958497
2009-08-24,-0.06826705216171033
2009-08-25,-0.05412144857738303
2009-08-26,-0.07548054637221446
2009-08-27,-0.09439349373414938
2009-08-28,-0.0567515476131631
2009-08-29,-0.05811981915000076
2009-08-30,-0.05958564470964681
2009-08-31,-0.1222595491496155
2009-09-01,-0.1778964577355304
2009-09-02,-0.23455934352093719
2009-09-03,-0.1953857201366454
2009-09-04,-0.1413631737405398
2009-09-05,-0.14227949286481067
2009-09-06,-0.1435290915277571
2009-09-07,-0.07441881176333778
2009-09-08,-0.02937925969770328
2009-09-09,0.0028419475205765845
2009-09-10,0.027198202564878957
2009-09-11,0.05601445843546799
2009-09-12,0.055205059807262355
2009-09-13,0.05415488059333862
2009-09-14,0.030823627113610263
2009-09-15,0.07360028904444026
2009-09-16,0.14366956303550737
2009-09-17,0.163380753403259
2009-09-18,0.16014607795359334
2009-09-21,0.1175254250544079
2009-09-22,0.15869357928836833
2009-09-23,0.15250611328922717
2009-09-24,0.09765118754103032
2009-09-25,0.06993948196291436
2009-09-26,0.06971587870343923
2009-09-27,0.06873868543235809
2009-09-28,0.11644922181374866
2009-09-29,0.12134420896971747
2009-09-30,0.11462694658820083
2009-10-01,0.04699738491148719
2009-10-02,-0.02940294332561603
2009-10-03,-0.0309353418535945
2009-10-04,-0.031972219770387666
2009-10-05,0.0017089823165111547
2009-10-06,0.10533074168488261
2009-10-07,0.10556970349281017
2009-10-08,0.16430291115637222
2009-10-09,0.18608196265440907
2009-10-10,0.18514317642836378
2009-10-11,0.1840614851635161
2009-10-12,0.23718327657766106
2009-10-13,0.20707315092772682
2009-10-14,0.2970441661326738
2009-10-15,0.282655523707623
2009-10-16,0.24955187893460928
2009-10-17,0.2482327831605549
2009-10-18,0.2468096067100589
2009-10-19,0.30634685735925293
2009-10-20,0.2989781923224188
2009-10-21,0.2809989786778792
2009-10-22,0.2500095371473793
2009-10-23,0.24329423188349825
2009-10-24,0.24232973449560252
2009-10-25,0.24088973574282568
2009-10-26,0.19545026601974627
2009-10-27,0.13838649797496796
2009-10-28,0.010725882323062243
2009-10-29,0.0749484380984472
2009-10-30,-0.0031107853073151065
2009-10-31,-0.005248310351602524
2009-11-01,-0.0062450845638144905
2009-11-02,-0.004242619100300916
2009-11-03,-0.04844409504807918
2009-11-04,0.02517533711594778
2009-11-05,0.06544441955138931
